ID,Time(s),HeartRate(1/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),OxygenSaturation,CarbonDioxideSaturation,CoreTemperature(degC),CardiacOutput(L/min),HemoglobinContent(g),CentralVenousPressure(mmHg),Hematocrit,ArterialBloodPH,WhiteBloodCellCount(ct/uL),Bicarbonate-BloodConcentration(mg/dL),Creatinine-BloodConcentration(mg/dL),Lactate-BloodConcentration(mg/dL)
43,4500.12,71.43,82,94,68,19.48,0.981,0.031,37.4,4.77,814,3.25,0,7.478519,6817.81,160.97,0.89,7.79
43,5400.14,71.43,82,94,68,19.61,0.981,0.031,37.5,4.77,814,3.31,0,7.477939,6816.06,160.99,0.86,7.87
43,6300.16,71.43,82,94,68,19.61,0.981,0.031,37.5,4.77,814,3.24,0,7.480558,6818.81,160.93,0.83,7.95
43,7200.18,71.43,82,94,68,19.74,0.981,0.031,37.6,4.76,814,3.31,0,7.478136,6824.1,160.88,0.8,8.03
43,8100.2,69.77,82.1,95,67.7,19.87,0.981,0.031,37.6,4.74,814,3.25,0,7.485457,6794.21,161.13,0.77,8.09
43,9000.22,69.77,82.3,95,67.9,20.27,0.981,0.031,37.7,4.82,814,3.35,0,7.488335,6714.24,161.93,0.74,8.14
43,9900.24,68.18,82.4,95,67.5,20.55,0.981,0.032,37.7,4.84,814,3.38,0,7.491445,6673.85,162.33,0.72,8.22
43,10800.26,68.18,82.5,95,67.6,20.98,0.981,0.032,37.7,4.84,814,3.39,0,7.491248,6660.78,162.48,0.69,8.3
43,11700.28,68.18,82.4,95,67.6,21.58,0.981,0.032,37.8,4.84,814,3.39,0,7.491316,6663.85,162.49,0.67,8.38
43,12600.3,68.18,82.4,95,67.5,22.06,0.981,0.031,37.8,4.83,814,3.39,0,7.488906,6676.18,162.43,0.65,8.46
43,13500.32,68.18,82.3,95,67.5,22.56,0.981,0.031,37.8,4.82,814,3.38,0,7.486379,6693.82,162.34,0.63,8.55
43,14400.34,69.77,82.4,95,68,23.26,0.981,0.031,37.8,4.83,814,3.37,0,7.486166,6714.85,162.25,0.61,8.64
43,15300.36,69.77,82.2,95,67.8,23.81,0.981,0.031,37.8,4.8,814,3.34,0,7.487532,6737.82,162.1,0.59,8.75
43,16200.38,69.77,82.1,95,67.7,24.19,0.98,0.031,37.9,4.79,814,3.28,0,7.487489,6761.25,161.96,0.57,8.86
43,17100.4,69.77,82.1,95,67.6,24.79,0.98,0.031,37.9,4.78,814,3.27,0,7.490318,6784.65,161.81,0.56,8.99
43,18000.42,71.43,82.5,95,68.4,25.21,0.98,0.031,37.9,4.81,814,3.28,0,7.489855,6807.81,161.69,0.54,9.13
43,18900.44,71.43,82,94,68,25.64,0.979,0.031,37.9,4.76,814,3.29,0,7.491482,6831.12,161.58,0.52,9.28
43,19800.46,71.43,81.9,94,67.9,25.86,0.979,0.031,37.9,4.75,814,3.21,0,7.494678,6853.81,161.45,0.51,9.43
43,20700.48,71.43,81.8,94,67.9,26.32,0.979,0.031,37.9,4.73,814,3.27,0,7.492058,6875.73,161.36,0.49,9.6
43,21600.5,71.43,81.7,94,67.8,26.55,0.979,0.031,37.9,4.72,814,3.19,0,7.493864,6896.88,161.29,0.48,9.77
43,22500.52,73.17,81.9,94,68.3,26.79,0.978,0.031,37.9,4.73,814,3.24,0,7.495463,6917.72,161.18,0.47,9.94
43,23400.54,73.17,81.6,93,68.1,27.03,0.978,0.031,37.9,4.7,814,3.18,0,7.495333,6938.43,161.13,0.45,10.12
43,24300.56,73.17,81.6,93,68,27.27,0.978,0.031,37.9,4.69,814,3.19,0,7.49414,6958.38,161.07,0.44,10.3
43,25200.58,73.17,81.5,93,68,27.52,0.978,0.032,37.9,4.68,814,3.16,0,7.506723,6977.99,160.91,0.43,10.49
43,26100.6,73.17,81.4,93,67.9,27.52,0.978,0.031,37.9,4.67,814,3.15,0,7.50141,6999.43,160.87,0.42,10.68
43,27000.62,73.17,81.4,93,67.8,27.78,0.977,0.032,38,4.57,814,3.17,0,7.508988,7022.89,160.71,0.41,10.86
43,27900.64,75,81.3,93,68.2,27.78,0.977,0.032,38,4.65,814,3.13,0,7.504945,7046.71,160.66,0.4,11.03
43,28800.66,75,81.3,93,68.2,28.04,0.977,0.032,38,4.64,814,3.13,0,7.507472,7069.6,160.59,0.39,11.2
43,29700.68,75,81.3,93,68.2,28.04,0.977,0.032,38,4.64,814,3.09,0,7.50932,7073.54,160.72,0.38,11.36
43,30600.7,75,81.3,93,68.2,28.3,0.977,0.032,38,4.65,814,3.16,0,7.511439,7055.66,161.09,0.36,11.51
43,31500.72,75,81.3,93,68.2,28.57,0.978,0.032,38,4.65,814,3.11,0,7.510201,7051.35,161.36,0.35,11.66
43,32400.74,75,81.3,93,68.2,28.57,0.977,0.032,38,4.65,814,3.14,0,7.506464,7054.28,161.54,0.34,11.84
43,33300.76,75,81.3,93,68.2,28.57,0.977,0.031,38,4.64,814,3.12,0,7.494998,7064.16,161.75,0.33,12.01
43,34200.78,75,81.2,93,68.1,28.57,0.977,0.031,38,4.64,814,3.09,0,7.495551,7079.03,161.8,0.32,12.17
43,35100.8,75,81.2,93,68.1,28.85,0.977,0.031,38,4.62,814,3.12,0,7.496265,7097.07,161.85,0.31,12.33
43,36000.82,75,81.1,93,68,28.85,0.977,0.032,38,4.61,814,3.06,0,7.504537,7117.06,161.81,0.3,12.48
43,36900.84,76.92,81.3,92,68.6,28.85,0.977,0.032,38,4.62,814,3.06,0,7.505753,7138.61,161.81,0.29,12.75
43,37800.86,76.92,81,92,68.3,29.13,0.977,0.032,38,4.6,814,3.08,0,7.498061,7161.39,161.87,0.28,13.31
43,38700.88,76.92,80.9,92,68.3,29.13,0.977,0.032,38,4.58,814,3.07,0,7.499194,7184.24,161.84,0.27,14.3
43,39600.9,76.92,80.8,92,68.2,29.13,0.977,0.032,38,4.57,814,3.06,0,7.498283,7206.93,161.84,0.27,15.82
43,40500.92,76.92,80.8,92,68.1,29.13,0.977,0.032,38,4.56,814,3.04,0,7.501967,7229.35,161.8,0.26,17.97
43,41400.94,78.95,81.1,92,68.8,29.13,0.977,0.032,38,4.59,814,3,0,7.515674,7251.6,161.66,0.25,20.68
43,42300.96,78.95,80.7,91,68.4,29.13,0.977,0.032,38,4.54,814,3.02,0,7.499149,7274.35,161.82,0.24,24.11
43,43200.98,78.95,80.6,91,68.4,29.13,0.977,0.032,38,4.53,814,2.99,0,7.516132,7296.73,161.63,0.24,27.71
43,44101,78.95,80.5,91,68.3,29.13,0.976,0.032,38,4.52,814,2.96,0,7.508443,7318.64,161.68,0.23,31.74
43,45001.02,78.95,80.4,91,68.3,29.41,0.977,0.032,38,4.51,814,2.94,0,7.502166,7340.15,161.79,0.22,35.92
43,45901.04,78.95,80.4,91,68.2,29.41,0.977,0.032,38,4.5,814,2.94,0,7.5115,7361.3,161.71,0.22,40.1
43,46801.06,78.95,79.8,91,67.8,29.41,0.976,0.032,38,4.42,814,2.94,0,7.517577,7383.65,161.6,0.21,44.93
43,47701.08,81.08,80.3,91,68.5,29.41,0.976,0.032,38,4.48,814,2.94,0,7.518531,7409.91,161.55,0.21,50.13
43,48601.1,81.08,80.2,91,68.4,29.41,0.976,0.032,38,4.47,815,2.89,0,7.519271,7437.05,161.51,0.2,55.24
43,49501.12,81.08,80.1,91,68.3,29.41,0.976,0.032,38,4.45,815,2.9,0,7.51937,7463.22,161.48,0.2,60.7
43,50401.14,81.08,80,90,68.3,29.41,0.976,0.032,38,4.44,815,2.91,0,7.519325,7488.27,161.46,0.19,65.98
43,51301.16,81.08,80,90,68.3,29.41,0.976,0.032,38,4.44,815,2.89,0,7.520401,7490.59,161.64,0.18,70.12
43,52201.18,81.08,80.1,91,68.4,29.7,0.977,0.032,38,4.45,815,2.88,0,7.511456,7464.4,162.23,0.18,73.93
43,53101.2,81.08,80.1,91,68.4,29.7,0.977,0.032,38,4.46,815,2.9,0,7.514459,7458.03,162.49,0.17,77.21
43,54001.22,81.08,80.1,91,68.3,29.7,0.977,0.032,38,4.45,815,2.92,0,7.515389,7464.16,162.68,0.17,81.06
43,54901.24,81.08,80,90,68.3,29.7,0.977,0.032,38,4.45,815,2.91,0,7.513919,7478.08,162.82,0.16,85.19
43,55801.26,81.08,80,90,68.2,29.7,0.977,0.032,38,4.44,815,2.87,0,7.513528,7496.87,162.9,0.16,89.46
43,56701.28,83.33,80,90,68.7,29.7,0.977,0.032,38,4.44,815,2.88,0,7.51637,7519.11,162.93,0.15,93.74
43,57601.3,83.33,79.9,90,68.5,29.7,0.977,0.032,38,4.42,815,2.85,0,7.50915,7543.77,163.02,0.15,97.89
43,58501.32,83.33,79.8,90,68.5,29.7,0.977,0.032,38,4.41,815,2.86,0,7.515829,7569.2,162.98,0.15,101.54
43,59401.34,83.33,79.7,90,68.4,29.7,0.977,0.032,38,4.4,815,2.88,0,7.514092,7594.92,163.03,0.14,104.76
43,60301.36,83.33,79.6,90,68.3,29.7,0.977,0.032,38,4.38,815,2.82,1,7.51509,7620.56,163.02,0.14,107.77
43,61201.38,83.33,79.5,90,68.3,29.7,0.977,0.032,38,4.37,815,2.79,1,7.515104,7645.88,163.03,0.13,110.62
43,62101.4,85.71,79.5,89,68.6,29.7,0.976,0.032,38,4.37,815,2.84,1,7.5161,7671.01,163.03,0.13,113
43,63001.42,85.71,79.4,89,68.5,29.7,0.976,0.032,38,4.36,815,2.82,1,7.515702,7695.41,163.05,0.12,115.13
43,63901.44,85.71,79.3,89,68.5,29.7,0.976,0.032,38,4.35,815,2.8,1,7.514541,7719.31,163.07,0.12,117.51
43,64801.46,85.71,79.3,89,68.4,30,0.977,0.032,38,4.34,815,2.79,1,7.515775,7742.71,163.1,0.12,119.88
43,65701.48,85.71,79.2,89,68.3,30,0.977,0.032,38.1,4.32,815,2.77,1,7.517364,7765.64,163.1,0.11,122.23
43,66601.5,85.71,79.1,89,68.3,30,0.977,0.032,38.1,4.31,815,2.75,1,7.514778,7788.11,163.15,0.11,124.56
43,67501.52,88.24,79.1,88,68.6,30,0.976,0.032,38.1,4.31,815,2.75,1,7.517484,7810.84,163.14,0.1,126.9
43,68401.54,88.24,79,88,68.5,30,0.976,0.032,38.1,4.3,815,2.77,1,7.517029,7833.62,163.16,0.1,129.08
43,69301.56,88.24,78.9,88,68.5,30,0.976,0.033,38.1,4.29,815,2.74,1,7.523865,7855.77,163.09,0.1,131.24
43,70201.58,88.24,78.9,88,68.4,30,0.976,0.033,38.1,4.28,815,2.7,1,7.524653,7877.41,163.09,0.1,133.04
43,71101.6,88.24,78.8,88,68.3,30,0.976,0.033,38.1,4.27,815,2.7,1,7.52487,7898.7,163.11,0.09,134.72
43,72001.62,88.24,78.7,88,68.3,30,0.976,0.033,38.1,4.26,815,2.73,1,7.524961,7919.67,163.14,0.09,136.5
43,72901.64,88.24,78.7,88,68.3,30,0.976,0.033,38.1,4.26,815,2.7,1,7.520574,7918.23,163.4,0.09,137.55
43,73801.66,88.24,78.9,88,68.4,30,0.976,0.033,38.1,4.28,815,2.71,1,7.520254,7864.68,164.1,0.08,139.28
43,74701.68,88.24,78.9,88,68.5,30,0.976,0.033,38.1,4.29,815,2.73,1,7.520501,7846.53,164.55,0.08,141.27
43,75601.7,88.24,78.9,88,68.5,30,0.977,0.033,38.1,4.29,815,2.76,1,7.522569,7851.85,164.78,0.08,143.2
43,76501.72,88.24,78.9,88,68.4,30,0.977,0.033,38.1,4.28,815,2.73,1,7.514198,7870.57,164.98,0.08,145.07
43,77401.74,88.24,78.8,88,68.3,30,0.976,0.033,38.1,4.27,815,2.69,1,7.529784,7896.95,164.93,0.08,146.86
43,78301.76,88.24,78.7,88,68.3,30,0.976,0.033,38.1,4.26,815,2.69,1,7.522201,7927.44,165,0.07,148.61
43,79201.78,88.24,78.4,88,68,30.3,0.976,0.033,38.1,4.23,815,2.68,1,7.519136,7959.91,165.08,0.07,150.31
43,80101.8,90.91,78.5,88,68.5,30,0.976,0.033,38.1,4.23,815,2.66,1,7.528184,7994.04,164.97,0.07,151.93
43,81001.82,90.91,78.4,87,68.4,30,0.976,0.033,38.1,4.22,815,2.68,1,7.521979,8027.86,165.02,0.07,153.55
43,81901.84,90.91,78.3,87,68.3,30.3,0.976,0.033,38.1,4.2,815,2.62,1,7.52353,8060.71,165.03,0.07,155.17
43,82801.86,90.91,78.2,87,68.2,30,0.976,0.033,38.1,4.19,815,2.65,1,7.527351,8092.39,164.95,0.07,156.8
43,83701.88,90.91,78.1,87,68.1,30.3,0.976,0.033,38.1,4.18,815,2.6,1,7.522207,8122.79,164.99,0.06,158.43
43,84601.9,93.75,78,87,68.5,30.3,0.976,0.033,38.1,4.17,815,2.61,1,7.51694,8152.92,165.06,0.06,160.06
43,85501.92,93.75,77.9,87,68.4,30.3,0.976,0.033,38.1,4.15,815,2.6,1,7.527902,8182.04,164.98,0.06,161.71
43,86401.94,93.75,77.9,87,68.3,30.3,0.976,0.033,38.2,4.14,815,2.61,1,7.530536,8209.74,164.93,0.06,163.35
43,87301.96,93.75,77.8,87,68.2,30.3,0.976,0.033,38.2,4.13,815,2.57,1,7.524653,8236.17,164.98,0.06,164.98
43,88201.98,93.75,77.7,87,68.1,30.3,0.976,0.033,38.2,4.12,815,2.55,1,7.522921,8261.55,165.01,0.06,166.61
43,89102,93.75,77.6,86,68.1,30.3,0.976,0.033,38.2,4.11,815,2.57,1,7.51746,8286.09,165.09,0.05,168.22
43,90002.02,93.75,77.6,86,68,30.3,0.976,0.033,38.2,4.1,815,2.53,1,7.523186,8309.92,165.05,0.05,169.81
43,90902.04,96.77,77.5,86,68.4,30.3,0.976,0.033,38.2,4.1,815,2.57,1,7.530842,8334.25,164.96,0.05,171.24
43,91802.06,96.77,77.5,86,68.3,30.3,0.976,0.033,38.2,4.09,815,2.53,1,7.531291,8358.11,164.96,0.05,172.43
43,92702.08,96.77,77.4,86,68.2,30.3,0.976,0.033,38.2,4.08,815,2.51,1,7.531361,8381.25,164.97,0.05,173.74
43,93602.1,96.77,77.3,86,68.2,30.3,0.976,0.033,38.2,4.07,815,2.53,1,7.531356,8403.82,164.99,0.05,175.04
43,94502.12,96.77,77.3,86,68.2,30.3,0.976,0.033,38.2,4.08,815,2.53,1,7.531294,8399.69,165.22,0.05,174.99
43,95402.14,96.77,77.5,86,68.4,30.3,0.976,0.034,38.2,4.1,815,2.53,1,7.530982,8336.2,165.95,0.04,176.5
43,96302.16,96.77,77.6,86,68.4,30.3,0.976,0.034,38.2,4.11,815,2.55,1,7.527692,8315.2,166.45,0.04,178.49
43,97202.18,96.77,77.6,86,68.4,30.3,0.976,0.034,38.2,4.1,815,2.58,1,7.526575,8321.73,166.7,0.04,180.38
43,98102.2,96.77,77.5,86,68.3,30.61,0.976,0.034,38.2,4.1,815,2.54,1,7.525678,8343.74,166.87,0.04,182.11
43,99002.22,96.77,77.4,86,68.3,30.3,0.976,0.034,38.2,4.08,815,2.51,1,7.53356,8374.3,166.84,0.04,183.68
43,99902.24,96.77,77.3,86,68.2,30.61,0.976,0.034,38.2,4.07,815,2.52,1,7.530292,8409.29,166.91,0.04,185.16
43,100802.26,96.77,77.2,86,68.1,30.61,0.976,0.033,38.2,4.06,815,2.51,1,7.522411,8446.21,167,0.04,186.61
43,101702.28,96.77,77.1,85,67.9,30.61,0.976,0.034,38.2,4.04,815,2.47,1,7.53279,8483.51,166.92,0.04,188.01
43,102602.3,100,76.9,85,68.2,30.61,0.976,0.034,38.2,4.03,815,2.48,1,7.536817,8520.66,166.87,0.04,189.35
43,103502.32,100,76.8,85,68.1,30.61,0.976,0.034,38.2,4.01,815,2.47,1,7.529695,8557.79,166.92,0.04,190.66
43,104402.34,100,76.7,85,67.9,30.61,0.976,0.034,38.3,4,815,2.48,1,7.529303,8593.21,166.91,0.04,191.93
43,105302.36,100,76.6,85,67.8,30.61,0.976,0.034,38.3,4,815,2.43,1,7.529109,8626.91,166.91,0.03,193.1
43,106202.38,100,76.5,85,67.7,30.61,0.976,0.034,38.3,3.99,815,2.43,1,7.528912,8658.98,166.9,0.03,194.25
43,107102.4,100,76.4,85,67.6,30.61,0.976,0.034,38.3,3.98,815,2.43,1,7.528767,8689.55,166.91,0.03,195.35
43,108002.42,103.45,76.3,84,67.9,30.61,0.976,0.034,38.3,3.98,815,2.44,1,7.52908,8719.73,166.9,0.03,196.33
43,108902.44,103.45,76.2,84,67.8,30.61,0.976,0.034,38.3,3.97,815,2.42,1,7.52891,8749.42,166.91,0.03,197.22
43,109802.46,103.45,76.1,84,67.7,30.61,0.976,0.034,38.3,3.97,815,2.41,1,7.528748,8777.88,166.91,0.03,198.1
43,110702.48,103.45,76,84,67.6,30.61,0.976,0.034,38.3,3.96,815,2.39,1,7.528588,8805.3,166.93,0.03,198.95
43,111602.5,103.45,75.9,84,67.4,30.93,0.976,0.034,38.3,3.96,815,2.38,1,7.529666,8831.84,166.94,0.03,199.76
43,112502.52,103.45,75.8,84,67.3,30.61,0.975,0.034,38.3,3.96,815,2.37,1,7.535866,8857.65,166.86,0.03,200.36
43,113402.54,103.45,75.6,83,67.2,30.61,0.975,0.034,38.3,3.95,815,2.37,1,7.536031,8882.86,166.87,0.03,200.83
43,114302.56,107.14,75.5,83,67.4,30.61,0.975,0.034,38.3,3.95,815,2.39,1,7.536385,8909.07,166.88,0.03,201.08
43,115202.58,107.14,75.4,83,67.3,30.61,0.975,0.034,38.3,3.95,815,2.41,1,7.536205,8934.61,166.9,0.03,201.29
43,116102.6,107.14,75.4,83,67.3,30.93,0.976,0.034,38.3,3.96,815,2.39,1,7.537961,8930.44,167.14,0.02,200.22
43,117002.62,107.14,75.5,83,67.3,30.93,0.976,0.034,38.3,3.98,815,2.39,1,7.53175,8897.84,167.69,0.02,201.49
43,117902.64,107.14,75.4,83,67.3,30.93,0.976,0.034,38.3,3.99,815,2.41,1,7.538342,8895.62,167.92,0.02,202.44
43,118802.66,107.14,75.4,83,67.2,30.93,0.976,0.034,38.3,3.99,815,2.43,1,7.52348,8911.2,168.22,0.02,203.18
43,119702.68,107.14,75.2,83,67,30.93,0.976,0.034,38.3,3.99,815,2.4,1,7.540805,8937.3,168.2,0.02,203.68
43,120602.7,107.14,75.1,83,66.9,30.93,0.976,0.034,38.3,3.99,815,2.38,1,7.523375,8969.42,168.42,0.02,204.02
43,121502.72,107.14,75,83,66.7,30.93,0.976,0.034,38.3,3.99,815,2.37,1,7.540602,9004.79,168.33,0.02,204.16
43,122402.74,111.11,74.8,82,66.9,30.93,0.976,0.034,38.3,4.11,815,2.36,1,7.524166,9041.65,168.49,0.02,204.16
43,123302.76,111.11,74.7,82,66.7,30.93,0.976,0.034,38.3,3.98,815,2.37,1,7.536548,9080.36,168.39,0.02,203.77
43,124202.78,111.11,74.5,82,66.5,31.25,0.976,0.034,38.3,3.98,815,2.37,1,7.535549,9118.67,168.47,0.02,203.38
43,125102.8,111.11,74.3,82,66.3,30.93,0.976,0.034,38.3,3.98,815,2.38,1,7.52983,9156.15,168.49,0.02,202.9
43,126002.82,111.11,74.2,82,66.2,31.25,0.976,0.034,38.3,3.98,815,2.35,1,7.541899,9192.63,168.44,0.02,202.32
43,126902.84,111.11,74,81,66,31.25,0.976,0.034,38.3,3.98,815,2.33,1,7.525535,9228.03,168.58,0.02,201.67
43,127802.86,115.38,73.8,81,66.1,31.25,0.976,0.034,38.3,3.99,815,2.35,1,7.534016,9263.74,168.52,0.02,200.65
43,128702.88,115.38,73.6,81,65.9,31.25,0.976,0.034,38.3,3.99,815,2.37,1,7.542417,9298.48,168.5,0.02,199.61
43,129602.9,115.38,73.5,81,65.7,31.25,0.976,0.034,38.3,3.99,815,2.35,1,7.530341,9331.92,168.61,0.02,198.53
43,130502.92,115.38,73.3,80,65.5,31.25,0.976,0.034,38.3,4,815,2.33,1,7.522448,9364.22,168.68,0.02,197.38
43,131402.94,111.11,72.8,80,65.3,31.25,0.976,0.034,38.3,3.85,815,2.34,1,7.533794,9395.54,168.63,0.02,196.13
43,132302.96,115.38,72.9,80,65.2,31.25,0.976,0.034,38.3,4.01,815,2.34,1,7.539427,9426.05,168.63,0.02,194.8
43,133202.98,120,72.7,80,65.2,31.25,0.976,0.034,38.3,4.02,815,2.34,1,7.540577,9457.24,168.67,0.02,193.13
43,134103,120,72.5,80,65.1,31.25,0.976,0.034,38.3,4.03,815,2.34,1,7.53864,9487.98,168.67,0.02,191.38
43,135003.02,120,72.4,79,64.9,31.25,0.976,0.034,38.3,4.03,815,2.35,1,7.53883,9517.85,168.72,0.01,189.67
43,135903.04,120,72.2,79,64.8,31.25,0.976,0.034,38.3,4.04,815,2.36,1,7.536113,9547.32,168.78,0.01,187.88
43,136803.06,120,72,79,64.6,31.58,0.976,0.034,38.3,4.05,815,2.34,1,7.532966,9576.47,168.87,0.01,186
43,137703.08,120,71.9,79,64.5,31.58,0.976,0.034,38.3,4.08,815,2.34,1,7.521591,9572.11,169.23,0.01,181.52
43,138603.1,120,71.9,79,64.5,31.58,0.976,0.034,38.3,4.11,815,2.36,1,7.524665,9536.51,169.7,0.01,180.37
43,139503.12,120,71.8,79,64.4,31.58,0.976,0.034,38.2,4.13,815,2.38,1,7.531131,9536.22,169.99,0.01,178.49
43,140403.14,125,72,79,64.8,31.58,0.976,0.035,38.2,4.19,815,2.39,1,7.539034,9556.73,170.17,0.01,176.64
43,141303.16,125,71.4,78,64.3,31.58,0.977,0.035,38.2,4.16,815,2.41,1,7.542414,9591.21,170.29,0.01,174.29
43,142203.18,125,71.2,78,64.1,31.58,0.977,0.035,38.2,4.17,815,2.4,1,7.533705,9632,170.45,0.01,171.97
43,143103.2,125,70.9,78,63.9,31.58,0.976,0.034,38.2,4.18,815,2.39,1,7.524263,9675.86,170.58,0.01,169.57
43,144003.22,125,70.6,78,63.6,31.91,0.977,0.034,38.2,4.18,815,2.38,1,7.526827,9720.73,170.66,0.01,167.13
43,144903.24,125,70.3,77,63.3,31.91,0.977,0.035,38.2,4.19,815,2.37,1,7.53547,9765.31,170.66,0.01,164.62
43,145803.26,130.43,70,77,63.3,31.91,0.977,0.035,38.2,4.2,815,2.4,1,7.541889,9809.79,170.69,0.01,161.92
43,146703.28,130.43,69.7,76,62.9,31.91,0.977,0.035,38.2,4.21,815,2.39,1,7.531044,9853.87,170.8,0.01,159.1
43,147603.3,130.43,69.3,76,62.5,31.91,0.977,0.034,38.1,4.22,815,2.39,1,7.525143,9895.82,170.89,0.01,156.37
43,148503.32,130.43,69,76,62.1,31.91,0.977,0.035,38.1,4.23,815,2.4,1,7.52929,9935.6,170.93,0.01,153.68
43,149403.34,130.43,68.7,76,61.8,31.91,0.977,0.035,38.1,4.25,815,2.4,1,7.537313,9973.5,170.95,0.01,151.01
43,150303.36,130.43,68.4,75,61.5,31.91,0.977,0.035,38.1,4.27,815,2.4,1,7.532111,10010.24,171.05,0.01,148.48
43,151203.38,130.43,68.2,75,61.1,31.91,0.977,0.035,38.1,4.29,815,2.4,1,7.526293,10045.85,171.14,0.01,146.1
43,152103.4,136.36,67.8,74,61.2,31.91,0.977,0.035,38.1,4.31,815,2.42,1,7.524901,10082.41,171.22,0.01,143.84
43,153003.42,136.36,67.5,74,60.8,32.26,0.977,0.035,38.1,4.32,815,2.43,1,7.526717,10117.41,171.27,0.01,142.05
43,153903.44,136.36,67.2,74,60.4,31.91,0.978,0.035,38,4.34,815,2.43,1,7.537813,10150.9,171.29,0.01,140.59
43,154803.46,136.36,66.8,73,60,31.91,0.977,0.035,38,4.36,815,2.42,1,7.526176,10183.02,171.41,0.01,139.36
43,155703.48,136.36,66.5,73,59.7,32.26,0.977,0.035,38,4.38,815,2.45,1,7.540219,10213.86,171.41,0.01,138.32
43,156603.5,136.36,66.1,73,59.3,31.91,0.977,0.035,38,4.4,815,2.42,1,7.535198,10243.49,171.5,0.01,137.43
43,157503.52,136.36,65.8,72,58.8,32.26,0.977,0.035,38,4.41,815,2.46,1,7.537162,10271.97,171.59,0.01,136.7
43,158403.54,136.36,65.4,72,58.4,31.91,0.978,0.035,38,4.43,815,2.45,1,7.537277,10299.36,171.67,0.01,136.09
43,159303.56,136.36,65.2,72,58.2,32.26,0.978,0.035,37.9,4.47,815,2.47,1,7.528174,10287.86,172.06,0.01,134.81
43,160203.58,142.86,65.6,72,58.9,32.26,0.978,0.035,37.9,4.6,815,2.53,1,7.538283,10244.96,172.54,0.01,134.9
43,161103.6,142.86,64.9,71,58.1,32.26,0.978,0.035,37.9,4.54,815,2.54,1,7.53125,10246.15,172.94,0.01,134.18
43,162003.62,142.86,64.5,71,57.7,32.26,0.978,0.036,37.9,4.56,815,2.54,1,7.541643,10270.05,173.16,0.01,133.73
43,162903.64,142.86,64.1,71,57.3,32.26,0.978,0.035,37.9,4.58,815,2.55,1,7.532423,10305.78,173.38,0.01,133.48
43,163803.66,142.86,63.7,70,56.8,32.26,0.979,0.036,37.9,4.59,815,2.54,1,7.533341,10346.93,173.54,0.01,133.38
43,164703.68,142.86,63.2,70,56.3,32.26,0.979,0.036,37.8,4.6,815,2.56,1,7.541481,10389.69,173.64,0.01,133.4
43,165603.7,142.86,62.8,69,55.8,32.26,0.978,0.036,37.8,4.62,815,2.54,1,7.53738,10432.03,173.76,0.01,133.52
43,166503.72,142.86,62.3,69,55.3,32.26,0.979,0.036,37.8,4.63,815,2.55,1,7.531787,10473.04,173.91,0.01,133.69
43,167403.74,142.86,61.9,69,54.8,32.26,0.979,0.036,37.8,4.64,815,2.54,1,7.532586,10512.01,174.01,0.01,133.94
43,168303.76,142.86,61.5,68,54.4,32.26,0.979,0.036,37.8,4.66,815,2.55,1,7.537039,10548.62,174.09,0.01,134.23
43,169203.78,142.86,61,68,53.9,32.61,0.979,0.036,37.8,4.67,815,2.54,1,7.544261,10582.8,174.18,0.01,134.59
43,170103.8,142.86,60.6,68,53.4,32.61,0.979,0.036,37.8,4.69,815,2.55,1,7.543589,10614.64,174.28,0.01,134.99
43,171003.82,142.86,60.2,67,53,32.61,0.979,0.036,37.7,4.7,815,2.55,1,7.540883,10644.32,174.39,0.01,135.44
43,171903.84,142.86,59.8,67,52.5,32.61,0.979,0.036,37.7,4.71,815,2.56,1,7.540153,10672.04,174.51,0.01,135.92
43,172803.86,142.86,59.4,66,52.1,32.61,0.979,0.036,37.7,4.73,815,2.55,1,7.540822,10698.13,174.61,0.01,136.44
43,173703.88,142.86,59,66,51.7,32.61,0.98,0.036,37.7,4.74,815,2.57,1,7.531598,10722.93,174.8,0.01,136.98
43,174603.9,150,58.5,65,51.7,32.61,0.98,0.036,37.7,4.76,815,2.6,1,7.530708,10747.68,174.92,0.01,137.62
43,175503.92,150,58.2,65,51.3,32.61,0.98,0.036,37.7,4.77,815,2.62,1,7.529403,10771.78,175.04,0.01,138.27
43,176403.94,150,57.8,64,50.9,32.61,0.98,0.036,37.7,4.78,815,2.63,1,7.530411,10794.49,175.14,0.01,138.93
43,177303.96,150,57.4,64,50.5,32.61,0.98,0.036,37.6,4.8,815,2.63,1,7.536741,10816.14,175.18,0.01,139.6
43,178203.98,150,57.1,64,50.1,32.61,0.98,0.036,37.6,4.81,815,2.63,1,7.538164,10836.91,175.27,0.01,140.28
43,179104,150,56.7,63,49.8,32.61,0.98,0.037,37.6,4.82,815,2.63,1,7.543277,10856.92,175.36,0.01,140.98
43,180004.02,150,56.4,63,49.4,32.61,0.98,0.037,37.6,4.83,815,2.63,1,7.546407,10876.33,175.44,0.01,141.69
43,180904.04,150,56.3,63,49.2,32.97,0.98,0.036,37.6,4.86,815,2.64,1,7.524975,10853.65,175.93,0.01,141.93
43,181804.06,150,56.6,63,49.4,32.61,0.98,0.037,37.6,4.93,815,2.67,1,7.535681,10753.96,176.66,0.01,142.4
